label,text
Townes-Brocks Syndrome,i am suffering from 5% abnormal localization of kidney 7
Townes-Brocks Syndrome,symptoms include 5% abnormality of the pulmonary valve 7
Townes-Brocks Syndrome,"for the past few days, i have 5% abnormality of the tragus 7"
Townes-Brocks Syndrome,i have 5% abnormality of the vagina 7
Townes-Brocks Syndrome,symptoms include 5% aplasia/hypoplasia affecting the eye 7
Townes-Brocks Syndrome,my main issues are 5% arnold-chiari malformation 7
Townes-Brocks Syndrome,my main issues are 5% atria septal defect 7
Townes-Brocks Syndrome,my main issues are 5% bifid scrotum 7
Townes-Brocks Syndrome,lately i feel 5% blepharophimosis 7
Townes-Brocks Syndrome,"for the past few days, i have 5% bowel incontinence 7"
Townes-Brocks Syndrome,"for the past few days, i have 5% cataract 7"
Townes-Brocks Syndrome,i am suffering from 5% chorioretinal coloboma 7
Townes-Brocks Syndrome,"for the past few days, i have 5% cranial nerve paralysis 7"
Townes-Brocks Syndrome,lately i feel 5% displacement of the external urethral meatus 7
Townes-Brocks Syndrome,symptoms include 5% epibulbar dermoid 7
Townes-Brocks Syndrome,lately i feel 5% facial asymmetry 7
Townes-Brocks Syndrome,i am experiencing 5% hypoplasia of penis 7
Townes-Brocks Syndrome,lately i feel 5% hypothyroidism 7
Townes-Brocks Syndrome,i have 5% iris coloboma 7
Townes-Brocks Syndrome,symptoms include 5% multicystic kidney dysplasia 7
Townes-Brocks Syndrome,i have 5% patent ductus arteriosus 7
Townes-Brocks Syndrome,i am suffering from 5% preaxial foot polydactyly 7
Townes-Brocks Syndrome,i am experiencing 5% renal dysplasia 7
Townes-Brocks Syndrome,i am experiencing 5% renal hypoplasia 7
Townes-Brocks Syndrome,lately i feel 5% split foot 7
Townes-Brocks Syndrome,symptoms include 5% toe syndactyly 7
Townes-Brocks Syndrome,symptoms include 5% ulnar deviation of finger 7
Townes-Brocks Syndrome,lately i feel 5% vesicoureteral reflux 7
Townes-Brocks Syndrome,lately i feel 5% visual impairment 7
Townes-Brocks Syndrome,i am experiencing 5% wide mouth 7
Congenital Sucrase-Isomaltase Deficiency,"for the past few days, i have which is found in modified milk formulas"
Congenital Sucrase-Isomaltase Deficiency,symptoms include symptoms may include explosive
Congenital Sucrase-Isomaltase Deficiency,my main issues are watery diarrhea resulting in abnormally low levels of body fluids (dehydration)
Congenital Sucrase-Isomaltase Deficiency,i have abdominal swelling (distension)
Congenital Sucrase-Isomaltase Deficiency,lately i feel and/or abdominal discomfort
Congenital Sucrase-Isomaltase Deficiency,i am experiencing some affected infants may experience malnutrition
Congenital Sucrase-Isomaltase Deficiency,i have resulting from malabsorption of essential nutrients
Congenital Sucrase-Isomaltase Deficiency,symptoms include and/or failure to thrive
Congenital Sucrase-Isomaltase Deficiency,i am suffering from resulting from nutritional deficiencies
Congenital Sucrase-Isomaltase Deficiency,i have in some cases
Congenital Sucrase-Isomaltase Deficiency,lately i feel symptoms of this disorder vary among affected individuals
Congenital Sucrase-Isomaltase Deficiency,i have but are usually more severe in infants and young children than in adults
Congenital Sucrase-Isomaltase Deficiency,i am suffering from the time it takes for intestinal digestion is less in infants or young children
Congenital Sucrase-Isomaltase Deficiency,my main issues are the human phenotype ontology provides the following list of signs and symptoms for congenital sucrase-isomaltase deficiency
Spondylocostal Dysostosis 3,my main issues are 5% abnormality of the ureter 7
Spondylocostal Dysostosis 3,i am experiencing 5% anomalous pulmonary venous return 7
Spondylocostal Dysostosis 3,my main issues are 5% anteverted nares 7
Spondylocostal Dysostosis 3,"for the past few days, i have 5% broad forehead 7"
Spondylocostal Dysostosis 3,i am suffering from 5% congenital diaphragmatic hernia 7
Spondylocostal Dysostosis 3,i have 5% depressed nasal bridge 7
Spondylocostal Dysostosis 3,i am suffering from 5% displacement of the external urethral meatus 7
Spondylocostal Dysostosis 3,my main issues are 5% finger syndactyly 7
Spondylocostal Dysostosis 3,symptoms include 5% long philtrum 7
Spondylocostal Dysostosis 3,"for the past few days, i have 5% macrocephaly 7"
Spondylocostal Dysostosis 3,"for the past few days, i have 5% meningocele 7"
Spondylocostal Dysostosis 3,lately i feel 5% microcephaly 7
Spondylocostal Dysostosis 3,lately i feel 5% prominent occiput 7
Spondylocostal Dysostosis 3,i am suffering from 5% spina bifida occulta 7
Spondylocostal Dysostosis 3,my main issues are 5% urogenital fistula 7
Amyopathic Dermatomyositis,symptoms include 5% abnormality of temperature regulation 7
Amyopathic Dermatomyositis,my main issues are 5% abnormality of the myocardium 7
Amyopathic Dermatomyositis,symptoms include 5% abnormality of the pericardium 7
Amyopathic Dermatomyositis,i have 5% abnormality of the voice 7
Amyopathic Dermatomyositis,lately i feel 5% aplasia/hypoplasia of the skin 7
Amyopathic Dermatomyositis,i am experiencing 5% arrhythmia 7
Amyopathic Dermatomyositis,i have 5% cellulitis 7
Amyopathic Dermatomyositis,i am experiencing 5% coronary artery disease 7
Amyopathic Dermatomyositis,i am experiencing 5% cutaneous photosensitivity 7
Amyopathic Dermatomyositis,my main issues are 5% feeding difficulties in infancy 7
Amyopathic Dermatomyositis,my main issues are 5% gangrene 7
Amyopathic Dermatomyositis,lately i feel 5% gastrointestinal stroma tumor 7
Amyopathic Dermatomyositis,i have 5% lymphoma 7
Amyopathic Dermatomyositis,symptoms include 5% neoplasm of the breast 7
Amyopathic Dermatomyositis,i am suffering from 5% neoplasm of the lung 7
Amyopathic Dermatomyositis,i am experiencing 5% neurological speech impairment 7
Amyopathic Dermatomyositis,i am experiencing 5% ovarian neoplasm 7
Amyopathic Dermatomyositis,symptoms include 5% pulmonary hypertension 7
Amyopathic Dermatomyositis,symptoms include 5% telangiectasia of the skin 7
Mckusick Kaufman Syndrome,i have 5% aganglionic megacolon 7
Mckusick Kaufman Syndrome,"for the past few days, i have 5% atria septal defect 7"
Mckusick Kaufman Syndrome,i am suffering from 5% brachydactyly syndrome 7
Mckusick Kaufman Syndrome,my main issues are 5% ectopic anus 7
Mckusick Kaufman Syndrome,symptoms include 5% hypoplastic left heart 7
Mckusick Kaufman Syndrome,"for the past few days, i have 5% multicystic kidney dysplasia 7"
Mckusick Kaufman Syndrome,symptoms include 5% patent ductus arteriosus 7
Mckusick Kaufman Syndrome,i am experiencing 5% postaxial foot polydactyly 7
Mckusick Kaufman Syndrome,i have 5% renal hypoplasia/aplasia 7
Mckusick Kaufman Syndrome,lately i feel 5% short stature 7
Mckusick Kaufman Syndrome,i am experiencing 5% tarsal synostosis 7
Mckusick Kaufman Syndrome,i am suffering from 5% urogenital fistula 7
Mckusick Kaufman Syndrome,"for the past few days, i have 5% ventricular septal defect 7"
47 Xxx Syndrome,i am experiencing in other cases
47 Xxx Syndrome,lately i feel symptoms may be more pronounced
47 Xxx Syndrome,symptoms include females with 47 xxx syndrome may be taller than average
47 Xxx Syndrome,i am experiencing but the condition usually does not cause unusual physical features
47 Xxx Syndrome,i am experiencing minor physical findings can be present in some individuals and may include epicanthal folds
47 Xxx Syndrome,my main issues are hypertelorism (widely spaced eyes)
47 Xxx Syndrome,i am experiencing upslanting palpebral fissures
47 Xxx Syndrome,my main issues are overlapping digits (fingers or toes)
47 Xxx Syndrome,i am experiencing pes planus (flat foot)
47 Xxx Syndrome,symptoms include and pectus excavatum
47 Xxx Syndrome,i am experiencing the condition is associated with an increased risk of learning disabilities and delayed development of speech and language skills
47 Xxx Syndrome,symptoms include delayed development of motor skills (such as sitting and walking)
47 Xxx Syndrome,i have weak muscle tone (hypotonia)
47 Xxx Syndrome,lately i feel and behavioral and emotional difficulties are also possible
47 Xxx Syndrome,i am suffering from but these characteristics vary widely among affected girls and women
47 Xxx Syndrome,my main issues are seizures or kidney abnormalities occur in about 10 percent of affected females
47 Xxx Syndrome,lately i feel most females with the condition have normal sexual development and are able to conceive children
47 Xxx Syndrome,lately i feel the human phenotype ontology provides the following list of signs and symptoms for 47 xxx syndrome
47 Xxx Syndrome,i am suffering from 5% attention deficit hyperactivity disorder 7
47 Xxx Syndrome,symptoms include 5% joint hypermobility 7
47 Xxx Syndrome,symptoms include 5% pectus excavatum 7
47 Xxx Syndrome,"for the past few days, i have 5% secondary amenorrhea 7"
47 Xxx Syndrome,i have 5% tremor 7
47 Xxx Syndrome,i am suffering from 5% upslanted palpebral fissure 7
Spondylothoracic Dysostosis,i have what are the signs and symptoms of spondylothoracic dysostosis? signs and symptoms of spondylothoracic dysostosis
Spondylothoracic Dysostosis,i am suffering from include spine and vertebral abnormalities which result in a shortened spine
Spondylothoracic Dysostosis,i am experiencing the shortened spine and rib cage anomalies can cause serious breathing problems and recurring lung infections
Spondylothoracic Dysostosis,i am experiencing these complications result in a 32% death rate in early childhood
Spondylothoracic Dysostosis,i am experiencing other complications of spondylothoracic dysostosis
Spondylothoracic Dysostosis,i am suffering from include shortened stature (due to the spine and vertebral defects) and limited neck motion
Spondylothoracic Dysostosis,i have symptom and symptom severity may vary from patient to patient
Spondylothoracic Dysostosis,"for the past few days, i have however symptoms tend to be the worse for children who carry two ""e230x"" mutations in the mesp2 gene"
Spondylothoracic Dysostosis,i am suffering from most patients with spondylothoracic dysostosis have normal intelligence and neurological problems are infrequent
Ruvalcaba Syndrome,"for the past few days, i have 5% abnormal localization of kidney 7"
Ruvalcaba Syndrome,my main issues are 5% abnormality of visual evoked potentials 7
Ruvalcaba Syndrome,lately i feel 5% clinodactyly of the 5th finger 7
Ruvalcaba Syndrome,"for the past few days, i have 5% hernia of the abdominal wall 7"
Ruvalcaba Syndrome,lately i feel 5% hypopigmented skin patches 7
Adolescent Idiopathic Scoliosis,symptoms include along with twisted or rotated bones of the spine
Adolescent Idiopathic Scoliosis,symptoms include mild scoliosis generally does not cause pain
Adolescent Idiopathic Scoliosis,symptoms include problems with movement
Adolescent Idiopathic Scoliosis,i am experiencing or difficulty breathing
Adolescent Idiopathic Scoliosis,"for the past few days, i have the most common signs of the condition include a tilt or unevenness (asymmetry) in the shoulders"
Adolescent Idiopathic Scoliosis,symptoms include or having one leg that appears longer than the other
Adolescent Idiopathic Scoliosis,my main issues are a small percentage of affected children develop more severe
Adolescent Idiopathic Scoliosis,"for the past few days, i have pronounced spinal curvature"
Adolescent Idiopathic Scoliosis,lately i feel scoliosis can occur as a feature of other conditions
Adolescent Idiopathic Scoliosis,i am experiencing including a variety of genetic syndromes
Adolescent Idiopathic Scoliosis,i have adolescent idiopathic scoliosis typically occurs by itself
Adolescent Idiopathic Scoliosis,symptoms include without signs and symptoms affecting other parts of the body
Genitopatellar Syndrome,i am experiencing posteriorly rotated ears 50% neurological speech impairment 50% seizures 50% talipes 50% aplasia/hypoplasia of the lungs 7
Genitopatellar Syndrome,i am experiencing 5% apnea 7
Genitopatellar Syndrome,lately i feel 5% atria septal defect 7
Genitopatellar Syndrome,"for the past few days, i have 5% hearing impairment 7"
